region_id,region_name,station_name,station_id,lat,lon,station_elevation,date,rrr24,Hargreaves,SPEI_1,GPM,MOD16A2GF,NDVI,EVI,LST_Day,LST_Night,LST,PCI_GPM,VCI,TCI,TCI_Day,TCI_Night,VHI,VHI_Day,VHI_Night,CI_GPM,GPM_SPEI_1,SPEI_1_Class,GPM_SPEI_1_Class
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2013-09,12.3,99.04,-1.786,42.48,193.15,0.406,0.207,6.098,5.719,5.909,0.605,0.603,0.357,0.356,0.454,0.48,0.479,0.529,0.522,-0.545,SD,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2013-10,41.41,57.13,0.376,53.568,114.25,0.366,0.181,5.947,5.619,5.783,0.389,0.402,0.536,0.376,0.62,0.469,0.389,0.511,0.442,0.564,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2013-11,42.23,35.27,-0.406,55.44,70.95,0.341,0.169,5.751,5.52,5.635,0.421,0.402,0.327,0.302,0.712,0.364,0.352,0.557,0.383,-0.143,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2013-12,56.34,26.71,0.669,70.68,50.4,0.305,0.159,5.577,5.457,5.517,0.78,0.279,0.516,0.506,0.617,0.397,0.392,0.448,0.525,1.244,NN,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-01,23.11,27.95,-0.855,31.248,66.325,0.337,0.129,5.608,5.477,5.542,0.16,0.842,0.208,0.191,0.157,0.525,0.516,0.499,0.404,-0.588,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-02,29.33,31.67,-0.882,26.88,90.75,0.257,0.134,5.656,5.46,5.558,0.049,0.59,0.35,0.289,0.556,0.47,0.439,0.573,0.33,-1.061,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-03,50.13,56.06,0.044,58.032,123.6,0.284,0.158,5.734,5.505,5.62,0.378,0.158,0.544,0.483,0.496,0.351,0.321,0.327,0.36,0.611,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-04,40.11,91.0,0.103,26.64,177.375,0.534,0.323,5.944,5.587,5.765,0.266,0.758,0.309,0.373,0.467,0.533,0.565,0.612,0.444,-0.638,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-05,14.24,119.14,-1.136,21.576,208.7,0.568,0.327,6.057,5.683,5.87,0.153,0.683,0.25,0.266,0.283,0.467,0.474,0.483,0.362,-0.073,MD,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-06,68.9,124.72,0.858,48.24,235.85,0.498,0.318,6.094,5.728,5.911,0.795,0.664,0.544,0.614,0.383,0.604,0.639,0.524,0.668,1.105,NN,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-07,28.72,124.69,-0.748,16.368,258.588,0.47,0.269,6.165,5.763,5.964,0.16,0.6,0.428,0.329,0.501,0.514,0.465,0.551,0.396,-0.847,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-08,1.91,140.08,-2.078,3.72,249.038,0.329,0.171,6.201,5.769,5.985,0.029,0.147,0.23,0.083,0.519,0.189,0.115,0.333,0.136,-1.427,ED,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-09,16.51,94.56,-0.887,19.44,187.075,0.335,0.175,6.117,5.717,5.917,0.21,0.233,0.289,0.255,0.479,0.261,0.244,0.356,0.244,-1.184,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-10,54.01,56.17,0.855,64.728,104.7,0.329,0.171,5.905,5.596,5.75,0.522,0.248,0.868,0.593,0.843,0.558,0.42,0.545,0.546,1.064,NN,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-11,56.72,31.9,0.209,56.88,70.425,0.313,0.156,5.688,5.482,5.585,0.434,0.231,0.632,0.53,1.0,0.432,0.381,0.616,0.433,-0.077,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2014-12,19.51,30.05,-0.915,32.736,78.125,0.337,0.16,5.647,5.464,5.555,0.22,0.434,0.32,0.28,0.545,0.377,0.357,0.489,0.325,-0.994,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-01,31.22,32.18,-0.604,40.176,81.0,0.324,0.162,5.627,5.456,5.542,0.274,0.813,0.212,0.117,0.271,0.512,0.465,0.542,0.433,-0.832,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-02,37.82,32.9,-0.635,54.432,68.05,0.337,0.143,5.67,5.484,5.577,0.393,0.956,0.237,0.233,0.366,0.596,0.595,0.661,0.529,0.644,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-03,87.64,53.02,0.958,72.912,129.125,0.356,0.18,5.716,5.496,5.606,0.514,0.567,0.619,0.536,0.584,0.593,0.552,0.575,0.567,0.87,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-04,8.83,100.72,-1.629,18.0,199.212,0.435,0.23,5.977,5.593,5.785,0.172,0.413,0.176,0.216,0.421,0.294,0.314,0.417,0.253,-1.378,SD,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-05,14.41,132.58,-2.216,14.88,234.288,0.486,0.302,6.087,5.678,5.882,0.0,0.333,0.127,0.0,0.321,0.23,0.167,0.327,0.154,-1.594,ED,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-06,4.92,143.57,-1.725,7.2,269.425,0.432,0.252,6.182,5.761,5.971,0.064,0.342,0.092,0.157,0.085,0.217,0.249,0.213,0.166,-1.585,SD,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-07,86.7,136.06,1.141,53.568,254.362,0.348,0.204,6.192,5.761,5.976,0.691,0.024,0.337,0.181,0.516,0.181,0.103,0.27,0.351,1.241,MW,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-08,26.92,113.37,0.245,26.04,226.738,0.381,0.212,6.215,5.76,5.988,0.324,0.368,0.212,0.0,0.586,0.29,0.184,0.477,0.301,0.311,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-09,90.92,88.98,1.476,53.28,166.45,0.482,0.227,5.999,5.687,5.843,0.79,1.0,0.916,0.9,0.795,0.958,0.95,0.897,0.902,0.968,MW,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-10,47.41,61.51,0.438,72.912,104.325,0.509,0.252,5.927,5.632,5.78,0.619,1.0,0.566,0.476,0.488,0.783,0.738,0.744,0.729,1.233,NN,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-11,52.3,37.73,-0.133,44.64,76.6,0.44,0.211,5.719,5.515,5.617,0.317,1.0,0.438,0.416,0.754,0.719,0.708,0.877,0.585,-0.684,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2015-12,77.92,26.52,1.03,40.176,58.75,0.386,0.175,5.544,5.473,5.508,0.33,0.676,0.559,0.615,0.445,0.618,0.646,0.56,0.522,-0.052,MW,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-01,29.21,31.75,-0.704,43.896,80.375,0.331,0.163,5.655,5.497,5.576,0.321,0.829,0.0,0.011,0.047,0.414,0.42,0.438,0.383,-0.648,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-02,73.42,41.57,0.307,59.16,97.475,0.346,0.172,5.665,5.494,5.58,0.452,1.0,0.221,0.252,0.288,0.611,0.626,0.644,0.558,-0.179,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-03,68.91,60.59,0.409,63.24,122.325,0.392,0.221,5.789,5.513,5.651,0.426,0.771,0.377,0.322,0.432,0.574,0.547,0.602,0.525,0.792,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-04,52.34,82.53,0.651,49.68,160.65,0.469,0.262,5.865,5.585,5.725,0.516,0.533,0.583,0.747,0.485,0.558,0.64,0.509,0.544,0.434,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-05,39.32,116.04,0.224,39.432,224.663,0.536,0.366,6.048,5.701,5.875,0.559,0.547,0.201,0.34,0.134,0.374,0.443,0.341,0.436,0.025,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-06,49.8,131.88,0.25,20.88,233.588,0.473,0.265,6.089,5.735,5.912,0.308,0.541,0.537,0.643,0.316,0.539,0.592,0.428,0.462,0.18,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-07,37.05,115.8,-0.037,37.2,248.0,0.414,0.241,6.165,5.744,5.955,0.457,0.335,0.495,0.329,0.66,0.415,0.332,0.498,0.429,0.783,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-08,32.3,132.68,-0.194,5.208,242.662,0.387,0.213,6.144,5.756,5.95,0.049,0.394,0.465,0.402,0.615,0.429,0.398,0.504,0.303,-1.12,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-09,37.81,88.43,0.494,60.48,176.45,0.354,0.181,6.04,5.695,5.868,0.914,0.332,0.707,0.676,0.705,0.519,0.504,0.519,0.651,0.864,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-10,16.31,56.12,-0.635,31.992,123.837,0.37,0.164,5.916,5.61,5.763,0.133,0.418,0.74,0.536,0.707,0.579,0.477,0.563,0.43,-0.508,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-11,114.41,38.22,1.435,61.92,91.0,0.337,0.151,5.742,5.531,5.636,0.483,0.375,0.321,0.333,0.634,0.348,0.354,0.504,0.393,-0.592,MW,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2016-12,19.31,27.98,-0.773,52.824,71.812,0.28,0.109,5.569,5.476,5.522,0.516,0.16,0.488,0.533,0.422,0.324,0.346,0.291,0.388,-0.067,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-01,33.3,27.31,-0.2,45.384,64.988,0.242,0.107,5.607,5.398,5.502,0.34,0.615,0.457,0.195,0.594,0.536,0.405,0.605,0.471,0.087,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-02,72.9,29.61,0.683,44.352,79.3,0.224,0.125,5.621,5.416,5.518,0.267,0.434,0.586,0.425,0.908,0.51,0.429,0.671,0.429,-0.062,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-03,21.02,57.26,-0.887,32.736,127.538,0.279,0.136,5.77,5.505,5.638,0.149,0.134,0.448,0.378,0.5,0.291,0.256,0.317,0.244,-0.278,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-04,58.41,86.39,0.7,51.84,169.212,0.359,0.183,5.956,5.578,5.767,0.539,0.151,0.296,0.313,0.531,0.223,0.232,0.341,0.329,0.263,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-05,26.61,120.01,-0.477,15.624,239.625,0.532,0.325,6.079,5.69,5.885,0.017,0.531,0.107,0.07,0.224,0.319,0.301,0.377,0.218,-1.773,NN,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-06,4.53,123.12,-0.931,6.48,250.525,0.467,0.273,6.185,5.721,5.953,0.051,0.51,0.23,0.14,0.446,0.37,0.325,0.478,0.264,-1.004,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-07,37.6,138.22,-0.927,16.368,255.6,0.415,0.246,6.211,5.767,5.989,0.16,0.342,0.244,0.072,0.465,0.293,0.207,0.403,0.249,-0.697,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-08,15.02,136.07,-1.06,3.72,250.3,0.413,0.224,6.201,5.76,5.981,0.029,0.507,0.259,0.082,0.582,0.383,0.295,0.544,0.265,-1.476,MD,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-09,18.31,97.0,-0.939,28.8,172.4,0.319,0.178,6.128,5.704,5.916,0.37,0.152,0.297,0.193,0.614,0.224,0.173,0.383,0.273,-0.257,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-10,80.4,66.01,1.335,49.848,152.85,0.347,0.175,5.912,5.605,5.759,0.345,0.323,0.782,0.553,0.754,0.552,0.438,0.538,0.483,-0.986,MW,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-11,19.93,41.57,-1.521,36.0,86.775,0.352,0.176,5.79,5.513,5.652,0.234,0.467,0.229,0.156,0.769,0.348,0.312,0.618,0.31,-1.246,SD,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2017-12,14.3,35.17,-2.267,21.576,86.212,0.301,0.148,5.683,5.49,5.586,0.055,0.263,0.159,0.161,0.273,0.211,0.212,0.268,0.159,-1.585,ED,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-01,82.13,28.6,1.398,69.936,78.362,0.168,0.08,5.585,5.489,5.537,0.651,0.439,0.241,0.278,0.089,0.34,0.358,0.264,0.444,0.56,MW,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-02,17.33,36.71,-1.428,24.192,87.2,0.304,0.133,5.646,5.455,5.551,0.015,0.807,0.393,0.325,0.596,0.6,0.566,0.702,0.405,-1.032,MD,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-03,26.91,73.68,-1.247,22.32,159.513,0.409,0.237,5.874,5.548,5.711,0.054,0.868,0.055,0.076,0.117,0.462,0.472,0.493,0.326,-1.519,MD,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-04,50.22,67.96,0.907,46.8,150.5,0.429,0.24,5.932,5.544,5.738,0.484,0.394,0.491,0.426,0.779,0.442,0.41,0.586,0.456,0.623,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-05,60.76,106.83,1.023,34.968,196.338,0.514,0.313,5.976,5.644,5.81,0.458,0.455,0.829,0.981,0.588,0.642,0.718,0.521,0.581,1.175,MW,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-06,37.45,118.15,0.287,20.16,261.1,0.493,0.255,6.127,5.724,5.926,0.295,0.637,0.434,0.442,0.415,0.536,0.54,0.526,0.455,-0.896,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-07,8.91,145.13,-2.075,10.416,286.812,0.451,0.258,6.224,5.821,6.022,0.074,0.511,0.0,0.0,0.0,0.256,0.256,0.256,0.195,-2.264,ED,ED
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-08,36.55,104.22,0.697,28.272,237.263,0.37,0.187,6.151,5.733,5.942,0.353,0.324,0.516,0.361,0.779,0.42,0.342,0.551,0.398,0.006,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-09,19.6,95.41,-0.715,18.72,186.875,0.332,0.165,6.092,5.721,5.906,0.198,0.22,0.379,0.392,0.44,0.299,0.306,0.33,0.265,-1.202,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-10,76.91,56.97,1.474,95.232,107.138,0.35,0.171,5.879,5.616,5.748,0.885,0.335,0.893,0.723,0.645,0.614,0.529,0.49,0.704,1.556,MW,VW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-11,36.02,31.02,-0.478,56.16,67.388,0.37,0.178,5.724,5.51,5.617,0.428,0.578,0.44,0.401,0.789,0.509,0.49,0.683,0.482,0.001,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2018-12,22.81,31.52,-0.776,39.432,72.9,0.359,0.175,5.691,5.485,5.588,0.319,0.542,0.152,0.136,0.327,0.347,0.339,0.435,0.338,-0.587,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-01,77.02,35.11,1.139,77.376,69.325,0.327,0.173,5.601,5.467,5.534,0.745,0.818,0.26,0.217,0.211,0.539,0.518,0.514,0.608,1.18,MW,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-02,88.51,34.95,0.994,73.248,69.175,0.314,0.159,5.6,5.432,5.516,0.628,0.851,0.603,0.509,0.783,0.727,0.68,0.817,0.694,1.15,NN,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-03,165.11,51.75,1.96,126.48,114.988,0.363,0.191,5.687,5.488,5.588,1.0,0.609,0.717,0.621,0.648,0.663,0.615,0.628,0.775,2.27,VW,EW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-04,69.6,75.93,1.106,68.4,152.375,0.439,0.239,5.868,5.552,5.71,0.719,0.429,0.683,0.733,0.725,0.556,0.581,0.577,0.61,1.104,MW,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-05,31.94,114.41,0.011,15.624,202.488,0.563,0.35,6.023,5.647,5.835,0.017,0.66,0.588,0.562,0.57,0.624,0.611,0.615,0.421,-0.059,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-06,25.52,132.02,-0.498,5.76,247.275,0.533,0.322,6.111,5.737,5.924,0.038,0.831,0.445,0.527,0.296,0.638,0.679,0.563,0.438,-0.916,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-07,33.61,119.32,-0.33,23.064,268.725,0.502,0.248,6.191,5.79,5.99,0.255,0.749,0.234,0.186,0.266,0.492,0.467,0.507,0.413,-1.015,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-08,23.02,112.88,0.146,22.32,225.175,0.437,0.222,6.184,5.735,5.96,0.275,0.611,0.4,0.177,0.763,0.505,0.394,0.687,0.428,0.234,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-09,29.52,80.01,0.498,40.32,190.75,0.42,0.198,6.072,5.703,5.887,0.568,0.679,0.54,0.502,0.627,0.61,0.591,0.653,0.596,-0.536,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-10,57.2,62.15,0.763,46.128,116.262,0.362,0.178,5.979,5.634,5.806,0.301,0.383,0.296,0.214,0.469,0.339,0.299,0.426,0.327,0.282,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-11,137.23,34.48,1.837,115.92,64.862,0.418,0.167,5.72,5.513,5.617,1.0,0.869,0.44,0.413,0.765,0.654,0.641,0.817,0.77,1.829,VW,VW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2019-12,31.51,29.78,-0.18,37.2,69.225,0.255,0.134,5.623,5.499,5.561,0.286,0.038,0.29,0.358,0.176,0.164,0.198,0.107,0.205,-0.536,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-01,40.1,25.5,0.224,31.248,65.075,0.298,0.142,5.549,5.403,5.476,0.16,0.749,0.618,0.413,0.564,0.683,0.581,0.657,0.509,-0.534,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-02,141.31,43.0,2.059,103.008,86.338,0.318,0.144,5.632,5.515,5.573,1.0,0.869,0.26,0.384,0.125,0.564,0.626,0.497,0.71,1.462,EW,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-03,82.03,56.16,0.792,56.544,124.087,0.432,0.206,5.771,5.502,5.637,0.365,1.0,0.453,0.375,0.523,0.726,0.688,0.762,0.606,0.554,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-04,48.73,77.14,0.691,82.8,144.55,0.605,0.359,5.931,5.557,5.744,0.875,1.0,0.453,0.433,0.687,0.727,0.716,0.844,0.776,1.58,NN,VW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-05,28.15,121.17,-0.458,22.32,227.25,0.643,0.403,6.022,5.664,5.843,0.169,1.0,0.508,0.569,0.433,0.754,0.784,0.716,0.559,-0.965,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-06,16.12,131.04,-0.796,7.2,248.712,0.467,0.307,6.16,5.73,5.945,0.064,0.51,0.288,0.271,0.361,0.399,0.39,0.435,0.287,-0.916,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-07,64.6,129.67,0.536,26.784,235.838,0.487,0.278,6.169,5.775,5.972,0.309,0.681,0.37,0.309,0.394,0.525,0.495,0.537,0.453,0.867,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-08,43.42,85.3,1.144,31.992,209.0,0.498,0.27,6.038,5.703,5.871,0.402,0.869,0.996,1.0,0.991,0.933,0.935,0.93,0.756,1.057,MW,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-09,74.51,90.26,1.246,10.08,168.088,0.468,0.239,6.046,5.695,5.87,0.049,0.925,0.684,0.644,0.712,0.805,0.785,0.818,0.553,-0.832,MW,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-10,74.4,62.69,1.264,29.76,149.612,0.459,0.23,5.898,5.602,5.75,0.106,0.792,0.872,0.628,0.785,0.832,0.71,0.789,0.59,-1.783,MW,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-11,57.2,31.94,0.223,75.6,49.325,0.427,0.228,5.797,5.552,5.674,0.614,0.919,0.092,0.133,0.477,0.506,0.526,0.698,0.542,1.19,NN,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2020-12,75.22,26.2,0.997,60.264,61.938,0.409,0.189,5.529,5.459,5.494,0.626,0.786,0.633,0.661,0.594,0.709,0.724,0.69,0.682,0.549,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-01,37.5,38.4,-0.601,26.784,97.062,0.306,0.138,5.624,5.495,5.559,0.104,0.769,0.105,0.131,0.061,0.437,0.45,0.415,0.326,-1.932,NN,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-02,36.41,41.82,-0.985,29.568,95.125,0.318,0.158,5.729,5.504,5.617,0.082,0.871,0.0,0.0,0.209,0.436,0.436,0.54,0.318,-1.117,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-03,75.02,61.46,0.531,52.08,140.825,0.399,0.206,5.763,5.52,5.642,0.324,0.812,0.426,0.398,0.365,0.619,0.605,0.589,0.521,-0.088,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-04,10.85,104.65,-1.738,18.72,161.412,0.528,0.293,5.99,5.611,5.8,0.18,0.734,0.076,0.156,0.295,0.405,0.445,0.515,0.33,-0.425,SD,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-05,79.72,119.48,1.139,58.776,226.112,0.583,0.338,6.073,5.718,5.896,1.0,0.745,0.0,0.123,0.0,0.372,0.434,0.372,0.582,0.911,MW,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-06,3.41,140.5,-1.66,6.48,268.2,0.522,0.32,6.212,5.755,5.983,0.051,0.776,0.0,0.0,0.135,0.388,0.388,0.456,0.276,-1.57,SD,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-07,51.95,121.88,0.335,39.432,240.362,0.449,0.265,6.209,5.774,5.991,0.489,0.502,0.229,0.088,0.404,0.365,0.295,0.453,0.407,1.235,NN,MW
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-08,27.93,135.12,-0.447,5.208,245.712,0.455,0.246,6.15,5.781,5.965,0.049,0.688,0.361,0.371,0.431,0.524,0.529,0.56,0.366,-1.24,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-09,19.21,91.88,-0.5,24.48,188.925,0.425,0.225,6.126,5.712,5.919,0.296,0.702,0.271,0.202,0.533,0.486,0.452,0.617,0.423,-1.071,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-10,36.83,55.43,0.265,49.104,121.238,0.349,0.175,5.913,5.58,5.746,0.336,0.331,0.905,0.548,1.0,0.618,0.44,0.666,0.524,0.218,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-11,55.21,39.32,-0.087,65.52,83.462,0.367,0.156,5.731,5.511,5.621,0.517,0.556,0.415,0.375,0.78,0.485,0.466,0.668,0.496,-0.225,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2021-12,23.5,34.42,-0.946,23.808,71.562,0.349,0.165,5.669,5.477,5.573,0.088,0.495,0.229,0.208,0.41,0.362,0.351,0.453,0.271,-1.071,NN,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-01,70.0,33.16,1.007,73.656,70.762,0.319,0.184,5.575,5.482,5.528,0.698,0.8,0.295,0.316,0.128,0.547,0.558,0.464,0.598,0.997,MW,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-02,45.7,35.35,-0.445,48.384,90.15,0.322,0.165,5.646,5.496,5.571,0.318,0.89,0.273,0.326,0.276,0.582,0.608,0.583,0.494,-0.3,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-03,46.82,51.98,0.065,52.824,148.075,0.323,0.169,5.77,5.491,5.631,0.331,0.384,0.486,0.38,0.621,0.435,0.382,0.502,0.4,-0.292,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-04,25.7,97.17,-0.641,24.48,160.162,0.511,0.298,5.986,5.603,5.794,0.242,0.675,0.115,0.175,0.352,0.395,0.425,0.514,0.344,-0.236,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-05,53.2,98.13,1.044,34.224,216.062,0.573,0.364,6.031,5.62,5.826,0.441,0.702,0.675,0.489,0.78,0.689,0.596,0.741,0.606,0.201,MW,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-06,9.3,134.89,-1.197,3.6,250.625,0.52,0.316,6.134,5.76,5.947,0.0,0.767,0.274,0.406,0.092,0.52,0.587,0.429,0.347,-1.106,MD,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-07,29.51,119.71,-0.516,23.064,247.4,0.422,0.237,6.153,5.748,5.95,0.255,0.373,0.526,0.394,0.63,0.45,0.384,0.502,0.385,0.089,NN,NN
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-08,9.6,128.13,-0.938,4.464,253.125,0.368,0.205,6.131,5.746,5.938,0.039,0.316,0.542,0.476,0.687,0.429,0.396,0.501,0.299,-1.556,NN,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-09,18.61,107.11,-2.055,32.4,201.775,0.37,0.181,6.163,5.739,5.951,0.432,0.419,0.0,0.0,0.253,0.209,0.209,0.336,0.284,-1.244,ED,MD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-10,17.22,72.73,-1.328,20.832,139.712,0.303,0.141,5.988,5.656,5.822,0.0,0.137,0.139,0.167,0.26,0.138,0.152,0.198,0.092,-1.734,MD,SD
MASA,Mazandaran,Alasht,99361,36.07,52.84,1805.0,2022-11,18.91,41.23,-1.548,11.52,83.925,0.313,0.166,5.794,5.527,5.661,0.0,0.233,0.172,0.141,0.658,0.203,0.187,0.446,0.135,-1.802,SD,SD
