Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,EVI_Terra_MOD13A3
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-02-01,MASA,0.2044
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-02-01,MASA,0.1869
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-02-01,MASA,0.20520000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-02-01,MASA,0.2736
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-02-01,MASA,0.09860000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-03-01,MASA,0.18610000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-03-01,MASA,0.17300000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-03-01,MASA,0.13770000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-03-01,MASA,0.08660000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-03-01,MASA,-0.0369
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-03-01,MASA,0.45070000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-03-01,MASA,0.20980000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-03-01,MASA,0.19490000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-03-01,MASA,0.2192
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-03-01,MASA,0.2137
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-03-01,MASA,0.2606
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-03-01,MASA,0.1988
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-03-01,MASA,0.2195
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-03-01,MASA,0.26780000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-03-01,MASA,0.1265
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-04-01,MASA,0.3463
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-04-01,MASA,0.14600000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-04-01,MASA,0.1454
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-04-01,MASA,0.1895
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-04-01,MASA,0.12510000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-04-01,MASA,0.4461
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-04-01,MASA,0.2336
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-04-01,MASA,0.2876
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-04-01,MASA,0.24250000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-04-01,MASA,0.14750000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-04-01,MASA,0.4188
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-04-01,MASA,0.20450000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-04-01,MASA,0.21630000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-04-01,MASA,0.2596
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-04-01,MASA,0.3221
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-05-01,MASA,0.3703
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-05-01,MASA,0.1945
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-05-01,MASA,0.16920000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-05-01,MASA,0.1512
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-05-01,MASA,0.12510000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-05-01,MASA,0.311
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-05-01,MASA,0.3397
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-05-01,MASA,0.3373
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-05-01,MASA,0.3019
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-05-01,MASA,0.3311
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-05-01,MASA,0.4965
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-05-01,MASA,0.2872
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-05-01,MASA,0.2295
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-05-01,MASA,0.2722
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-05-01,MASA,0.4123
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-06-01,MASA,0.33290000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-06-01,MASA,0.3786
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-06-01,MASA,0.17400000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-06-01,MASA,0.15960000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-06-01,MASA,0.07780000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-06-01,MASA,0.20720000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-06-01,MASA,0.37
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-06-01,MASA,0.20400000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-06-01,MASA,0.2283
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-06-01,MASA,0.29150000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-06-01,MASA,0.4389
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-06-01,MASA,0.307
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-06-01,MASA,0.2856
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-06-01,MASA,0.257
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-06-01,MASA,0.4817
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-07-01,MASA,0.2538
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-07-01,MASA,0.49060000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-07-01,MASA,0.1869
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-07-01,MASA,0.1364
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-07-01,MASA,0.0161
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-07-01,MASA,0.2798
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-07-01,MASA,0.4315
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-07-01,MASA,0.15080000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-07-01,MASA,0.199
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-07-01,MASA,0.311
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-07-01,MASA,0.39330000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-07-01,MASA,0.2878
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-07-01,MASA,0.4243
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-07-01,MASA,0.31370000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-07-01,MASA,0.45370000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-08-01,MASA,0.202
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-08-01,MASA,0.3166
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-08-01,MASA,0.18280000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-08-01,MASA,0.12660000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-08-01,MASA,-0.019200000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-08-01,MASA,0.37170000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-08-01,MASA,0.3738
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-08-01,MASA,0.1242
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-08-01,MASA,0.1792
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-08-01,MASA,0.2937
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-08-01,MASA,0.31720000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-08-01,MASA,0.2727
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-08-01,MASA,0.2886
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-08-01,MASA,0.3245
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-08-01,MASA,0.36360000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-09-01,MASA,0.1705
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-09-01,MASA,0.3685
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-09-01,MASA,0.16440000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-09-01,MASA,0.1199
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-09-01,MASA,0.0716
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-09-01,MASA,0.2959
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-09-01,MASA,0.336
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-09-01,MASA,0.114
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-09-01,MASA,0.19440000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-09-01,MASA,0.2252
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-09-01,MASA,0.25570000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-09-01,MASA,0.26030000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-09-01,MASA,0.24780000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-09-01,MASA,0.23870000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-09-01,MASA,0.3115
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-10-01,MASA,0.1278
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-10-01,MASA,0.35500000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-10-01,MASA,0.12840000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-10-01,MASA,0.1076
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-10-01,MASA,-0.0684
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-10-01,MASA,0.2318
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-10-01,MASA,0.3447
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-10-01,MASA,0.10600000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-10-01,MASA,0.187
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-10-01,MASA,0.2842
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-10-01,MASA,0.21730000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-10-01,MASA,0.2886
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-10-01,MASA,0.2516
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-10-01,MASA,0.2506
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-10-01,MASA,0.1582
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-11-01,MASA,0.1545
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-11-01,MASA,0.21280000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-11-01,MASA,0.1444
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-11-01,MASA,0.1043
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-11-01,MASA,0.0659
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-11-01,MASA,0.22790000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-11-01,MASA,0.2952
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-11-01,MASA,0.11180000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-11-01,MASA,0.127
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-11-01,MASA,0.2849
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-11-01,MASA,0.2217
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-11-01,MASA,0.277
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-11-01,MASA,0.2155
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-11-01,MASA,0.27440000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-11-01,MASA,0.0995
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2022-12-01,MASA,0.1524
Mazandaran,23.7,99309,36.48,52.47,Amol,2022-12-01,MASA,0.1769
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2022-12-01,MASA,0.12760000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2022-12-01,MASA,0.0901
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2022-12-01,MASA,0.024900000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2022-12-01,MASA,0.2238
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2022-12-01,MASA,0.2182
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2022-12-01,MASA,0.097
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2022-12-01,MASA,0.1275
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2022-12-01,MASA,0.20520000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2022-12-01,MASA,0.1981
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2022-12-01,MASA,0.21280000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2022-12-01,MASA,0.20070000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2022-12-01,MASA,0.2553
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2022-12-01,MASA,0.0683
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-01-01,MASA,0.11570000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-01-01,MASA,0.1666
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-01-01,MASA,0.1277
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-01-01,MASA,0.0796
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-01-01,MASA,0.0506
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-01-01,MASA,0.23420000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-01-01,MASA,0.2028
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-01-01,MASA,0.08750000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-01-01,MASA,0.1111
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-01-01,MASA,0.1753
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-01-01,MASA,0.1421
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-01-01,MASA,0.2111
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-01-01,MASA,0.1854
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-01-01,MASA,0.2544
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-01-01,MASA,0.0088
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-02-01,MASA,0.1275
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-02-01,MASA,0.1568
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-02-01,MASA,0.1277
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-02-01,MASA,0.0819
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-02-01,MASA,0.0339
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-02-01,MASA,0.2808
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-02-01,MASA,0.1996
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-02-01,MASA,0.0956
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-02-01,MASA,0.1111
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-02-01,MASA,0.16490000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-02-01,MASA,0.16010000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-02-01,MASA,0.16090000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-02-01,MASA,0.1714
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-02-01,MASA,0.2285
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-02-01,MASA,0.009000000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-03-01,MASA,0.1506
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-03-01,MASA,0.1497
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-03-01,MASA,0.1221
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-03-01,MASA,0.0805
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-03-01,MASA,0.0328
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-03-01,MASA,0.4328
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-03-01,MASA,0.21430000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-03-01,MASA,0.1376
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-03-01,MASA,0.1359
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-03-01,MASA,0.1945
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-03-01,MASA,0.2257
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-03-01,MASA,0.18460000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-03-01,MASA,0.2305
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-03-01,MASA,0.2992
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-03-01,MASA,0.097
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-04-01,MASA,0.2029
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-04-01,MASA,0.156
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-04-01,MASA,0.1526
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-04-01,MASA,0.1
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-04-01,MASA,0.0034000000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-04-01,MASA,0.5193
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-04-01,MASA,0.3251
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-04-01,MASA,0.1995
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-04-01,MASA,0.18680000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-04-01,MASA,0.26990000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-04-01,MASA,0.4293
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-04-01,MASA,0.2489
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-04-01,MASA,0.2199
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-04-01,MASA,0.31170000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-04-01,MASA,0.2994
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-05-01,MASA,0.2615
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-05-01,MASA,0.33130000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-05-01,MASA,0.1859
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-05-01,MASA,0.1216
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-05-01,MASA,0.133
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-05-01,MASA,0.39380000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-05-01,MASA,0.3508
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-05-01,MASA,0.2141
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-05-01,MASA,0.186
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-05-01,MASA,0.3103
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-05-01,MASA,0.5116
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-05-01,MASA,0.2806
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-05-01,MASA,0.2398
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-05-01,MASA,0.276
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-05-01,MASA,0.41200000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-06-01,MASA,0.23970000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-06-01,MASA,0.4505
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-06-01,MASA,0.20170000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-06-01,MASA,0.12350000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-06-01,MASA,0.133
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-06-01,MASA,0.21760000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-06-01,MASA,0.43370000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-06-01,MASA,0.1464
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-06-01,MASA,0.2469
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-06-01,MASA,0.2651
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-06-01,MASA,0.4284
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-06-01,MASA,0.2962
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-06-01,MASA,0.3295
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-06-01,MASA,0.304
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-06-01,MASA,0.4395
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-07-01,MASA,0.2353
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-07-01,MASA,0.4258
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-07-01,MASA,0.1656
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-07-01,MASA,0.1189
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-07-01,MASA,0.0816
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-07-01,MASA,0.3557
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-07-01,MASA,0.4677
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-07-01,MASA,0.1273
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-07-01,MASA,0.2189
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-07-01,MASA,0.3069
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-07-01,MASA,0.3655
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-07-01,MASA,0.3231
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-07-01,MASA,0.3864
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-07-01,MASA,0.3458
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-07-01,MASA,0.3694
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-08-01,MASA,0.22290000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-08-01,MASA,0.2636
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-08-01,MASA,0.15860000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-08-01,MASA,0.1168
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-08-01,MASA,0.0703
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-08-01,MASA,0.39890000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-08-01,MASA,0.3765
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-08-01,MASA,0.11670000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-08-01,MASA,0.20140000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-08-01,MASA,0.2898
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-08-01,MASA,0.3236
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-08-01,MASA,0.2975
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-08-01,MASA,0.2852
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-08-01,MASA,0.29910000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-08-01,MASA,0.311
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-09-01,MASA,0.1698
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-09-01,MASA,0.4515
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-09-01,MASA,0.1689
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-09-01,MASA,0.10830000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-09-01,MASA,0.0409
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-09-01,MASA,0.3367
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-09-01,MASA,0.3617
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2023-09-01,MASA,0.1193
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2023-09-01,MASA,0.1645
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2023-09-01,MASA,0.3239
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2023-09-01,MASA,0.2747
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2023-09-01,MASA,0.13040000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2023-09-01,MASA,0.28300000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2023-09-01,MASA,0.25730000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2023-09-01,MASA,0.2325
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2023-10-01,MASA,0.21400000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2023-10-01,MASA,0.4187
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2023-10-01,MASA,0.1539
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2023-10-01,MASA,0.1004
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2023-10-01,MASA,0.0815
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2023-10-01,MASA,0.2662
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2023-10-01,MASA,0.35910000000000003
