Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,ERA5
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-07-01,MASA,93.45673940502053
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1981-08-01,MASA,114.6932678601118
Mazandaran,23.7,99309,36.48,52.47,Amol,1981-08-01,MASA,84.52050260513744
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1981-08-01,MASA,37.31225303619823
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1981-08-01,MASA,130.46766690224132
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1981-08-01,MASA,11.162071146664232
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-08-01,MASA,39.91605214088878
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-08-01,MASA,190.21566084831676
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-08-01,MASA,68.70800129383525
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-08-01,MASA,213.12081686466655
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-08-01,MASA,115.6526344200941
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-08-01,MASA,88.80594245403728
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-08-01,MASA,120.58135739773235
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-08-01,MASA,93.57772640198192
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-08-01,MASA,46.48251704185924
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-08-01,MASA,76.03371015995464
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1981-09-01,MASA,137.99320503391144
Mazandaran,23.7,99309,36.48,52.47,Amol,1981-09-01,MASA,188.52599307216522
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1981-09-01,MASA,170.8420549265277
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1981-09-01,MASA,119.64488371528503
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1981-09-01,MASA,122.17226966537353
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-09-01,MASA,135.5860565534961
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-09-01,MASA,257.1228925815951
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-09-01,MASA,104.51016172088501
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-09-01,MASA,231.46412118591186
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-09-01,MASA,287.46621652759427
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-09-01,MASA,112.08713396705505
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-09-01,MASA,319.2625825039279
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-09-01,MASA,166.3688455454242
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-09-01,MASA,144.570056044234
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-09-01,MASA,75.27177377857086
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1981-10-01,MASA,160.67355643295755
Mazandaran,23.7,99309,36.48,52.47,Amol,1981-10-01,MASA,123.66678337835779
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1981-10-01,MASA,119.60779647612085
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1981-10-01,MASA,122.62143711828699
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1981-10-01,MASA,80.41918794893732
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-10-01,MASA,72.08874593758097
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-10-01,MASA,208.31852923416605
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-10-01,MASA,123.22360794329157
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-10-01,MASA,143.4404827215623
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-10-01,MASA,168.3078981497239
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-10-01,MASA,156.210107312436
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-10-01,MASA,151.2396461822938
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-10-01,MASA,132.61208455347528
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-10-01,MASA,121.25580529951563
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-10-01,MASA,99.2076448657464
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1981-11-01,MASA,92.77562073958379
Mazandaran,23.7,99309,36.48,52.47,Amol,1981-11-01,MASA,130.74908427489262
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1981-11-01,MASA,93.29142443430882
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1981-11-01,MASA,65.44753185999852
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1981-11-01,MASA,106.44295088541966
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-11-01,MASA,121.30434088004094
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-11-01,MASA,170.36078147185307
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-11-01,MASA,95.27524582636815
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-11-01,MASA,89.71274666083318
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-11-01,MASA,191.70183710349065
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-11-01,MASA,85.18395594847661
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-11-01,MASA,173.2099728990839
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-11-01,MASA,114.37139682066899
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-11-01,MASA,117.52984694731694
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-11-01,MASA,76.0604368854807
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1981-12-01,MASA,46.600401476705855
Mazandaran,23.7,99309,36.48,52.47,Amol,1981-12-01,MASA,57.08397932418663
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1981-12-01,MASA,36.40744097598869
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1981-12-01,MASA,27.725189999426192
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1981-12-01,MASA,50.31462766298134
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-12-01,MASA,70.82524903186638
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-12-01,MASA,69.8527545488723
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-12-01,MASA,54.0044308460601
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-12-01,MASA,40.39862014421303
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-12-01,MASA,111.79920293458778
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-12-01,MASA,37.56922490962822
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-12-01,MASA,108.60275484689552
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-12-01,MASA,55.56073047288734
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-12-01,MASA,61.028964892710036
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-12-01,MASA,33.63978870281059
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-01-01,MASA,71.36456882684072
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-01-01,MASA,127.23800754277548
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-01-01,MASA,113.21211075513204
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-01-01,MASA,50.145449397252406
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-01-01,MASA,95.54337179391226
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-01-01,MASA,95.53392445771536
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-01-01,MASA,146.11777877538046
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-01-01,MASA,84.10173868863424
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-01-01,MASA,70.52415823666891
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-01-01,MASA,203.67978727547964
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-01-01,MASA,68.43060469357809
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-01-01,MASA,234.22980522839865
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-01-01,MASA,99.8491368266805
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-01-01,MASA,102.2089294168218
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-01-01,MASA,62.933238503621425
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-02-01,MASA,84.32136302703341
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-02-01,MASA,138.73710309976062
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-02-01,MASA,109.30022423976382
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-02-01,MASA,89.65486859792193
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-02-01,MASA,90.14965420478305
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-02-01,MASA,85.16941791289767
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-02-01,MASA,188.35566764586886
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-02-01,MASA,78.37444370501956
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-02-01,MASA,124.50247084611377
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-02-01,MASA,222.53906553500613
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-02-01,MASA,78.58945255988559
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-02-01,MASA,245.68314676993808
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-02-01,MASA,98.76363551133593
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-02-01,MASA,91.83265095466098
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-02-01,MASA,92.20860725158175
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-03-01,MASA,93.05352836378233
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-03-01,MASA,100.00922649629729
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-03-01,MASA,51.87093585260527
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-03-01,MASA,67.73010760076659
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-03-01,MASA,57.23013847597258
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-03-01,MASA,80.8698174310507
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-03-01,MASA,109.13667946584837
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-03-01,MASA,79.96624081857817
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-03-01,MASA,57.51107006796019
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-03-01,MASA,143.36709051855223
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-03-01,MASA,82.57726698644774
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-03-01,MASA,128.52335839994566
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-03-01,MASA,79.43897813089507
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-03-01,MASA,69.83394294508116
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-03-01,MASA,93.46022575624602
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-04-01,MASA,65.0318688005278
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-04-01,MASA,37.52383349836563
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-04-01,MASA,11.445996746427767
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-04-01,MASA,34.959477767355196
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-04-01,MASA,8.22280107439255
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-04-01,MASA,23.98808060587143
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-04-01,MASA,49.34046922624802
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-04-01,MASA,31.34381531179642
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-04-01,MASA,53.104189619428865
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-04-01,MASA,62.27050481737351
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-04-01,MASA,59.34169648588394
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-04-01,MASA,46.746266469366304
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-04-01,MASA,16.4767181724379
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-04-01,MASA,12.096387729055635
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-04-01,MASA,31.426993593580477
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-05-01,MASA,127.91343897621488
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-05-01,MASA,93.16297739784574
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-05-01,MASA,39.65085119049405
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-05-01,MASA,140.93171924393033
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-05-01,MASA,33.61561268608426
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-05-01,MASA,71.20633989612912
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-05-01,MASA,190.4635217789874
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-05-01,MASA,85.28456956188535
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-05-01,MASA,180.45393496792173
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-05-01,MASA,92.24843353073453
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-05-01,MASA,116.88015729229306
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-05-01,MASA,124.18478101532315
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-05-01,MASA,64.15518492500638
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-05-01,MASA,51.14776760380124
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-05-01,MASA,130.19044071476316
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-06-01,MASA,152.91067049435725
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-06-01,MASA,114.67750952176203
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-06-01,MASA,45.67039594582667
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-06-01,MASA,131.4571408980285
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-06-01,MASA,46.92707047394862
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-06-01,MASA,86.21818408898463
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-06-01,MASA,220.73555574349513
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-06-01,MASA,107.63826057843318
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-06-01,MASA,209.76707920960536
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-06-01,MASA,92.24714920453181
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-06-01,MASA,126.00547656945338
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-06-01,MASA,133.23414907387843
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-06-01,MASA,90.50097153119196
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-06-01,MASA,69.73602459363093
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-06-01,MASA,79.1703967802917
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-07-01,MASA,70.64869147315278
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-07-01,MASA,30.18540781512513
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-07-01,MASA,11.844939408447885
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-07-01,MASA,81.5104905940558
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-07-01,MASA,22.052607355263376
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-07-01,MASA,48.56232446208253
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-07-01,MASA,71.68082040324464
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-07-01,MASA,46.58894878402009
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-07-01,MASA,117.22344797625794
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-07-01,MASA,45.982411918785715
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-07-01,MASA,45.75472217574372
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-07-01,MASA,63.58476620688691
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-07-01,MASA,42.08802324309602
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-07-01,MASA,31.166366157677317
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-07-01,MASA,70.18225532546296
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-08-01,MASA,56.08235443557774
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-08-01,MASA,37.73036743129765
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-08-01,MASA,17.67230177845036
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-08-01,MASA,93.2884826752094
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-08-01,MASA,36.38693834270512
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-08-01,MASA,56.2183275314716
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-08-01,MASA,82.00238789047276
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-08-01,MASA,91.71284879173314
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-08-01,MASA,149.20172239269291
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-08-01,MASA,63.175724396362654
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-08-01,MASA,57.08846593822514
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-08-01,MASA,91.98461616958653
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-08-01,MASA,58.84274984325444
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-08-01,MASA,40.78886056865727
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-08-01,MASA,82.59251857723271
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-09-01,MASA,89.76071297105648
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-09-01,MASA,98.96640448745586
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-09-01,MASA,75.4033473032365
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-09-01,MASA,102.80144928869106
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-09-01,MASA,44.69605504449703
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-09-01,MASA,51.848515559996144
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-09-01,MASA,210.46026765283443
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-09-01,MASA,54.47211830791332
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-09-01,MASA,173.76238076862194
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-09-01,MASA,273.669555475081
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-09-01,MASA,62.80739574607708
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-09-01,MASA,266.45799695428707
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-09-01,MASA,68.9592805403123
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-09-01,MASA,56.54413967307903
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-09-01,MASA,64.21491472896435
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-10-01,MASA,181.22952397589742
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-10-01,MASA,190.71940298800527
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-10-01,MASA,115.65402861361562
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-10-01,MASA,147.0591124487406
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-10-01,MASA,131.83479722266256
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-10-01,MASA,178.78942157750188
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-10-01,MASA,273.3310308647639
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-10-01,MASA,143.40431954388677
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-10-01,MASA,205.9396054935938
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-10-01,MASA,293.0985685778147
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-10-01,MASA,172.86720838074743
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-10-01,MASA,403.56901999239983
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-10-01,MASA,155.43152358059942
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-10-01,MASA,143.39314367299139
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-10-01,MASA,173.08806594138204
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-11-01,MASA,115.27459374919502
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-11-01,MASA,152.48820237174598
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-11-01,MASA,136.02449051395027
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-11-01,MASA,123.42448584094612
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-11-01,MASA,157.5678890134391
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-11-01,MASA,106.39785281673042
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-11-01,MASA,234.1970657493171
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-11-01,MASA,105.48566333308784
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-11-01,MASA,154.05444852367012
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-11-01,MASA,335.3174482966956
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-11-01,MASA,101.59565559878914
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-11-01,MASA,340.0474344874915
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-11-01,MASA,119.56335655704109
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-11-01,MASA,117.07022837653724
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-11-01,MASA,129.24377671733467
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-12-01,MASA,32.80396803656416
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-12-01,MASA,48.37913855353193
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-12-01,MASA,23.71400638857679
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-12-01,MASA,38.089134240539835
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-12-01,MASA,13.60528215208845
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-12-01,MASA,17.279267752559946
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-12-01,MASA,72.48195304909544
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-12-01,MASA,19.90193172732191
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-12-01,MASA,28.86111333409147
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-12-01,MASA,107.18880637923078
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-12-01,MASA,26.062779570015238
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-12-01,MASA,100.360110843571
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-12-01,MASA,23.890391433628366
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-12-01,MASA,18.311061406524942
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-12-01,MASA,43.88582005539732
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-01-01,MASA,81.20864567492347
Mazandaran,23.7,99309,36.48,52.47,Amol,1983-01-01,MASA,121.45893213484626
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1983-01-01,MASA,94.08597585890632
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1983-01-01,MASA,55.97326097224098
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1983-01-01,MASA,104.99308941099983
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1983-01-01,MASA,94.08320424292427
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1983-01-01,MASA,128.17627129290443
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1983-01-01,MASA,70.30157682631355
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1983-01-01,MASA,54.980962846020276
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1983-01-01,MASA,198.2827180359159
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1983-01-01,MASA,67.1496534082685
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1983-01-01,MASA,233.8587188455854
Mazandaran,23.0,40759,36.54,53.0,Sari,1983-01-01,MASA,89.1613059971128
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1983-01-01,MASA,90.35211739275795
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1983-01-01,MASA,66.96532604430061
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-02-01,MASA,34.01266291186644
Mazandaran,23.7,99309,36.48,52.47,Amol,1983-02-01,MASA,40.89433207557036
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1983-02-01,MASA,19.85331132457091
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1983-02-01,MASA,26.386174107049243
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1983-02-01,MASA,19.48240652129485
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1983-02-01,MASA,20.708429360841052
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1983-02-01,MASA,45.681613231156604
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1983-02-01,MASA,23.95451321647002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1983-02-01,MASA,17.31585218951537
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1983-02-01,MASA,75.21891846701934
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1983-02-01,MASA,35.37096335933043
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1983-02-01,MASA,72.89721324488951
Mazandaran,23.0,40759,36.54,53.0,Sari,1983-02-01,MASA,24.24481763884856
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1983-02-01,MASA,21.198886180375354
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1983-02-01,MASA,34.86567988440825
