system:index,Province,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,mean,precipitation_mm,.geo
201510_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2015-10,0.07596170950250425,75.96170950250425,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
201510_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2015-10,0.13915979910211362,139.15979910211362,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
201510_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2015-10,0.09897974181489744,98.97974181489744,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
201510_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2015-10,0.2941737030776004,294.1737030776004,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
201510_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2015-10,0.09822431254701414,98.22431254701414,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
201510_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2015-10,0.1813661460907916,181.3661460907916,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
201510_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2015-10,0.15940506804303922,159.40506804303922,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
201510_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2015-10,0.20699229884462156,206.99229884462156,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
201510_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2015-10,0.17441318977193632,174.41318977193632,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
201510_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2015-10,0.1284346436293582,128.4346436293582,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
201510_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2015-10,0.09345546412782468,93.45546412782468,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
201510_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2015-10,0.29142841744737424,291.4284174473743,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
201510_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2015-10,0.44983084547834196,449.830845478342,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
201510_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2015-10,0.08862504411058225,88.62504411058225,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
201510_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2015-10,0.37353086519555845,373.5308651955585,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
201510_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2015-10,0.11634255993680753,116.34255993680753,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
201510_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2015-10,0.24622988748864927,246.22988748864927,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
201510_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2015-10,0.27805101919488706,278.0510191948871,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
201510_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2015-10,0.1369032715590457,136.9032715590457,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
201510_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2015-10,0.25603500056581296,256.035000565813,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
201510_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2015-10,0.31541186619119443,315.41186619119446,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
201510_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2015-10,0.40477770614938535,404.7777061493854,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
201510_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2015-10,0.5469625149996737,546.9625149996738,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
201510_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2015-10,0.3204296832116107,320.4296832116107,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
201511_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2015-11,0.04926871005828559,49.26871005828559,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
201511_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2015-11,0.041679563563420174,41.679563563420174,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
201511_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2015-11,0.06805512551601112,68.05512551601112,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
201511_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2015-11,0.04977748040492713,49.77748040492713,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
201511_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2015-11,0.11029340569312751,110.29340569312751,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
201511_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2015-11,0.050493764322354195,50.493764322354195,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
201511_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2015-11,0.0727541619950074,72.7541619950074,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
201511_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2015-11,0.07713259999091804,77.13259999091804,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
201511_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2015-11,0.08371161166961372,83.71161166961372,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
201511_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2015-11,0.07123527173335731,71.23527173335731,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
201511_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2015-11,0.08467351142699897,84.67351142699897,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
201511_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2015-11,0.034788789790226815,34.788789790226815,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
201511_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2015-11,0.15175128225619972,151.75128225619972,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
201511_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2015-11,0.1883709454947251,188.3709454947251,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
201511_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2015-11,0.04058800880248725,40.58800880248725,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
201511_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2015-11,0.1947624409609574,194.7624409609574,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
201511_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2015-11,0.1024424159937638,102.4424159937638,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
201511_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2015-11,0.13181104008491218,131.81104008491218,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
201511_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2015-11,0.13107234482104957,131.07234482104957,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
201511_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2015-11,0.1072985852175492,107.2985852175492,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
201511_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2015-11,0.14445753638084113,144.45753638084113,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
201511_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2015-11,0.16675882283981025,166.75882283981025,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
201511_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2015-11,0.15283680204684913,152.83680204684913,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
201511_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2015-11,0.27415667716796577,274.15667716796577,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
201511_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2015-11,0.16878032926852882,168.78032926852882,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
201512_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2015-12,0.045643732301716256,45.643732301716256,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
201512_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2015-12,0.0517267886323971,51.7267886323971,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
201512_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2015-12,0.06381718849373286,63.81718849373286,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
201512_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2015-12,0.0564080927295727,56.4080927295727,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
201512_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2015-12,0.07299953734112208,72.99953734112208,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
201512_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2015-12,0.057374835364345955,57.374835364345955,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
201512_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2015-12,0.05792067980003779,57.92067980003779,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
201512_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2015-12,0.05395923589897578,53.95923589897578,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
201512_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2015-12,0.0704631510896725,70.4631510896725,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
201512_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2015-12,0.05633063649368708,56.33063649368708,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
201512_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2015-12,0.07545705174637263,75.45705174637263,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
201512_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2015-12,0.04106974636745875,41.06974636745875,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
201512_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2015-12,0.1056874546928448,105.6874546928448,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
201512_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2015-12,0.12432055210304682,124.32055210304682,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
201512_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2015-12,0.04541261529159968,45.41261529159968,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
201512_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2015-12,0.11565366422367518,115.65366422367518,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
201512_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2015-12,0.06805519794655268,68.05519794655268,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
201512_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2015-12,0.07824502920341914,78.24502920341914,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
201512_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2015-12,0.09619484876823847,96.19484876823847,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
201512_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2015-12,0.06931614910793726,69.31614910793726,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
201512_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2015-12,0.11068123614025538,110.68123614025538,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
201512_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2015-12,0.12509585951996272,125.09585951996272,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
201512_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2015-12,0.15958353912067835,159.58353912067835,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
201512_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2015-12,0.24386917089653437,243.86917089653437,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
201512_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2015-12,0.11591115628910487,115.91115628910487,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
201601_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2016-01,0.08384972200169116,83.84972200169116,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
201601_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2016-01,0.08359681949390918,83.59681949390918,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
201601_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2016-01,0.06205126032604724,62.05126032604724,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
201601_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2016-01,0.09289126977695972,92.89126977695972,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
201601_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2016-01,0.14367493376507312,143.67493376507312,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
201601_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2016-01,0.0715977935530141,71.5977935530141,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
201601_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2016-01,0.11080903694405109,110.80903694405109,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
201601_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2016-01,0.11597674474491626,115.97674474491626,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
201601_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2016-01,0.0691772042252019,69.1772042252019,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
201601_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2016-01,0.11570986494793445,115.70986494793445,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
201601_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2016-01,0.08266724035515338,82.66724035515338,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
201601_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2016-01,0.06650772080196887,66.50772080196887,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
201601_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2016-01,0.19190787658466846,191.90787658466846,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
201601_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2016-01,0.16687169060482532,166.87169060482532,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
201601_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2016-01,0.07992976293339282,79.92976293339282,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
201601_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2016-01,0.13248273119701892,132.48273119701892,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
201601_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2016-01,0.07552588865532428,75.52588865532428,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
